ID,gender,group,time,neg,pos
796,0,0,2,2.66667,1.87833
796,0,0,3,1.93333,3.94333
796,0,0,4,1.60578,3.78023
797,1,0,1,1,4.83333
797,1,0,2,1,4.87833
797,1,0,3,1.33333,4.94333
797,1,0,4,1.99879,4.33333
798,1,0,1,2.24236,3.25
798,1,0,2,2.86667,4.24918
798,1,0,3,2.75155,2.13363
798,1,0,4,1.16388,3.76251
799,0,0,1,2.93719,4
799,0,0,2,3.53333,1.795
799,0,0,3,1.8,3.69333
799,0,0,4,1,3.44444
800,1,0,1,1.00081,4.83333
800,1,0,2,1.13333,4.87833
800,1,0,3,1.4,4.86
800,1,0,4,1,5
801,0,0,1,1.49882,4.58333
801,0,0,2,1.93333,3.65611
801,0,0,3,1.06667,2.69333
801,0,0,4,1.06667,2.75
802,1,0,1,1.09512,3.75
802,1,0,2,1.2,2.5601
802,1,0,3,2.28427,3.29107
802,1,0,4,1.4117,4.41762
803,0,0,1,1.07236,4.91667
803,0,0,2,2.66667,4.96167
803,0,0,3,1.26667,5.11
803,0,0,4,1.46667,5
804,0,0,1,1.75276,1.83333
804,0,0,2,1.46667,3.295
804,0,0,3,1.66667,4.02667
804,0,0,4,1.26667,4.25
805,1,0,1,1.57174,1.5
805,1,0,2,1.43333,3.43555
805,1,0,3,1.22865,2.64185
805,1,0,4,1.34545,2.72977
806,1,0,1,2.54906,4.41667
806,1,0,2,1.33333,4.71167
806,1,0,3,1.13333,4.44333
806,1,0,4,1.4,4.91667
807,1,0,1,2.13432,4.66667
807,1,0,2,2,4.12833
807,1,0,3,3.26667,4.77667
807,1,0,4,1.13333,3.58333
808,1,0,1,1.90052,4.25
808,1,0,2,1.4,4.12833
808,1,0,3,1.8,3.69333
808,1,0,4,1.2,3.25
809,0,0,1,1.82234,4.41667
809,0,0,2,2.2,4.545
809,0,0,3,2,4.11
809,0,0,4,1.53333,3.21624
810,1,0,1,2.7393,3.16667
810,1,0,2,1.66667,4.37833
810,1,0,3,1.13333,4.77667
810,1,0,4,1,4.5
811,1,0,1,1.75452,4.33333
811,1,0,2,1.46667,3.87833
811,1,0,3,2.4,3.61
811,1,0,4,2,2.41667
812,0,0,1,1.02425,4.41667
812,0,0,2,1.46667,4.71167
812,0,0,3,1,4.69333
812,0,0,4,1,3.83333
813,0,0,1,2.53175,3.91667
813,0,0,2,1.6,4.00917
813,0,0,3,2.49908,3.74234
813,0,0,4,1.42548,4.09849
814,1,0,1,1.99412,3.66667
814,1,0,2,1.46667,3.0177
814,1,0,3,1.75353,3.43778
814,1,0,4,1.53333,3.91667
815,0,0,1,1.23648,3.58333
815,0,0,2,1.13333,3.545
815,0,0,3,1.06667,4.69333
815,0,0,4,1.13333,4.58333
816,0,0,1,1.30266,4.03267
816,0,0,2,1.64978,4.62833
816,0,0,3,1.05687,4.23556
816,0,0,4,1.94734,4.18451
817,0,0,1,1.74944,4.82669
817,0,0,2,1.26052,3.72728
817,0,0,3,1.66667,4.61
817,0,0,4,1.26667,3.58333
818,0,0,1,3.11167,3.43111
818,0,0,2,1.4775,3.24057
818,0,0,3,1.46667,4.02667
818,0,0,4,1.06667,3.33333
819,1,0,1,1.00372,4.14187
819,1,0,2,2.10628,3.62473
819,1,0,3,2.13333,4.27667
819,1,0,4,1.53333,3.08333
820,0,0,1,1.86959,2.74988
820,0,0,2,2.30232,2.00555
820,0,0,3,1.33333,3.63778
820,0,0,4,2.2,3.5
821,1,0,1,1.19457,2.434
821,1,0,2,2.6891,2.3016
821,1,0,3,1.46667,2.88778
821,1,0,4,1.26667,3.08333
822,1,0,1,1.59733,2.16729
822,1,0,2,1.01874,2.19444
822,1,0,3,1.73333,3.19333
822,1,0,4,1.2,2.25
823,1,0,1,1.22974,4.41051
823,1,0,2,1.20761,1.67443
823,1,0,3,1.46667,2.69333
823,1,0,4,2.33333,2.25
824,0,0,1,2.0747,3.14489
824,0,0,2,2.80491,3.39915
824,0,0,3,1.6,2.27667
824,0,0,4,1.6892,3.98069
825,0,0,1,1.87911,4.02235
825,0,0,2,2.20533,3.08172
825,0,0,3,1.53333,4.36
825,0,0,4,1.71247,4.33333
826,1,0,1,2.19402,3.91994
826,1,0,2,1.1158,2.91671
826,1,0,3,1.4,4.61
826,1,0,4,1.14798,4.41667
827,1,0,1,1.95913,4.18797
827,1,0,2,2.42732,3.83027
827,1,0,3,1.53333,4.69333
827,1,0,4,2.15646,4.67416
828,1,0,1,1.00023,3.33541
828,1,0,2,1.60304,2.91219
828,1,0,3,1.8,3.19333
828,1,0,4,1.8,3.25
829,1,0,1,1.36065,3.98531
829,1,0,2,2.13168,3.45313
829,1,0,3,1.46667,3.77667
829,1,0,4,2.26667,3.5
830,0,0,1,2.37733,2.06363
830,0,0,2,1.28757,1.81724
830,0,0,3,1.46667,3.19333
830,0,0,4,1.6,2.83333
831,1,0,1,3.56299,2.71561
831,1,0,2,2.35208,2.81211
831,1,0,3,2.86667,3.02667
831,1,0,4,2.75,2.66667
832,0,0,1,2.61425,4.84912
832,0,0,2,2.54624,4.27123
832,0,0,3,3.73333,3.02667
832,0,0,4,2.2,4.41667
833,0,1,1,2.42852,4.71954
833,0,1,2,1.16993,4.42066
833,0,1,3,1.46667,4.02667
833,0,1,4,2.2,3.5
834,1,0,1,2.59915,3.81243
834,1,0,2,1.27923,3.39483
834,1,0,3,3.2,3.61
834,1,0,4,2.6,3.58333
835,1,0,1,1.3696,2.62415
835,1,0,2,2.03651,4.57613
835,1,0,3,2.53333,4.52667
835,1,0,4,1.53333,4.75
836,0,0,1,3.98214,3.86737
836,0,0,2,1.94819,3.63791
836,0,0,3,1.73333,2.44333
836,0,0,4,2.26667,4.41667
837,1,0,1,1,4.91033
837,1,0,2,1,3.63868
837,1,0,3,1.35922,5.01652
837,1,0,4,1.73333,4.5
838,1,0,1,2.94361,2.3717
838,1,0,2,1.68799,2.15074
838,1,0,3,1.73333,3.11
838,1,0,4,2.93333,3.08333
839,1,1,1,3.20601,3.47095
839,1,1,2,2.98225,3.54393
839,1,1,3,4.13333,4.52667
839,1,1,4,2.26159,3.41097
840,1,1,1,1.00005,3.4661
840,1,1,2,1.15841,4.39638
840,1,1,3,1.93333,4.19333
840,1,1,4,1.6,4.5
841,0,0,1,2.77376,2.41294
841,0,0,2,1.98554,3.34393
841,0,0,3,2.53333,2.02667
841,0,0,4,1.81586,2.75
842,0,0,1,1.61194,3.69666
842,0,0,2,1.19396,2.46029
842,0,0,3,2.01667,3.36
842,0,0,4,2.4,2.75
843,1,0,1,1.94402,3.35768
843,1,0,2,1.6792,3.94545
843,1,0,3,1.2,3.77667
843,1,0,4,1.33333,3.08333
844,1,0,1,1.13309,3.55126
844,1,0,2,2.19022,3.87196
844,1,0,3,2.66667,4.02667
844,1,0,4,1.2,2.58333
845,0,0,1,1.46948,3.47814
845,0,0,2,1.75485,4.65636
845,0,0,3,1.44537,3.6923
845,0,0,4,1.13333,3.75
846,1,0,1,1.56117,4.09199
846,1,0,2,1.44366,3.49735
846,1,0,3,2.13333,4.44333
846,1,0,4,1.46667,4.08333
847,1,0,1,1.5856,4.78016
847,1,0,2,2.19646,4.72797
847,1,0,3,1.26667,4.36
847,1,0,4,2.46667,4.16667
848,0,0,1,2.39807,3.49513
848,0,0,2,1.71989,3.75282
848,0,0,3,1.26667,2.77667
848,0,0,4,1.6,3.91667
849,0,1,1,1.86667,4.08333
849,0,1,2,1.26667,3.62833
849,0,1,3,1.8,2.94333
849,0,1,4,1.7608,3.70742
850,0,0,1,1,4.75
850,0,0,2,1.53333,4.045
850,0,0,3,2.42993,4.39066
850,0,0,4,1.85817,2.82863
851,1,0,1,1,4.41667
851,1,0,2,1.2,4.46167
851,1,0,3,1.4,4.61
851,1,0,4,1.42094,2.83145
852,0,0,1,4.0437,2.72688
852,0,0,2,2.51847,4.71167
852,0,0,3,1.53333,5.11
852,0,0,4,2.73906,4.9053
853,1,1,1,1.2,4
853,1,1,2,1.66667,3.62833
853,1,1,3,1.66667,3.44333
853,1,1,4,1.5654,3.09563
854,1,0,1,2.19289,4.14627
854,1,0,2,2.83267,4.47342
854,1,0,3,1.60994,3.75467
854,1,0,4,2.00424,3.3328
855,1,0,1,2.0984,3.83333
855,1,0,2,1.46667,4.21167
855,1,0,3,1.66667,4.61
855,1,0,4,2.68701,3.34019
856,1,1,1,3.20129,3.08323
856,1,1,2,1.26591,2.89896
856,1,1,3,2.46006,3.02198
856,1,1,4,1.38326,3.53141
857,0,0,1,1.2,4.25
857,0,0,2,1.4,3.48407
857,0,0,3,1.53333,4.02667
857,0,0,4,1.5792,3.79182
858,1,0,1,1.63333,3.66667
858,1,0,2,1.4,4.545
858,1,0,3,1.26667,3.36
858,1,0,4,1.56495,4.16265
859,1,0,1,1,4.66667
859,1,0,2,1.2,3.4633
859,1,0,3,1.96745,4.34635
859,1,0,4,1.82767,4.06123
860,0,1,1,1.86017,3.65681
860,0,1,2,2.21624,3.93085
860,0,1,3,2.15587,4.10911
860,0,1,4,1.41095,4.63088
861,0,0,1,2.03629,3.87139
861,0,0,2,1.05066,3.99992
861,0,0,3,2.25738,3.58047
861,0,0,4,1.85012,3.90653
862,1,0,1,3.18816,4.80539
862,1,0,2,1.84221,3.545
862,1,0,3,2.53333,2.19333
862,1,0,4,3.0692,1.31372
863,0,0,1,1,1.75
863,0,0,2,1.26667,2.21167
863,0,0,3,1.53333,1.61
863,0,0,4,1.28473,2.30669
864,1,0,1,1.85,4.58333
864,1,0,2,1.8,3.53145
864,1,0,3,2.06978,4.6934
864,1,0,4,1.62359,3.56373
865,0,0,1,1.15,1.58333
865,0,0,2,1.33333,2.045
865,0,0,3,1.26667,2.19333
865,0,0,4,1.56656,2.59712
866,1,0,1,3.06667,3.31889
866,1,0,2,3.13689,2.295
866,1,0,3,3.13333,2.94333
866,1,0,4,2.71346,4.74217
867,1,0,1,1.93958,2.69379
867,1,0,2,2.29454,4.42014
867,1,0,3,2.83377,3.83009
867,1,0,4,1.94272,3.71736
868,1,0,1,2.20212,4.56222
868,1,0,2,2.01046,4.33672
868,1,0,3,2.36033,4.38533
868,1,0,4,2.77302,4.61605
869,0,0,1,1.2,4
869,0,0,2,1.2,4.21167
869,0,0,3,2,3.19333
869,0,0,4,1.47229,3.27844
870,0,0,1,1.6,2.83333
870,0,0,2,1.73333,3.795
870,0,0,3,1.33333,3.86
870,0,0,4,1.16392,3.09192
871,0,1,1,1.35854,3.93054
871,0,1,2,2.62542,3.10865
871,0,1,3,2.89189,3.78237
871,0,1,4,1.22411,3.95063
872,0,0,1,2.06667,3.33333
872,0,0,2,2.33333,3.295
872,0,0,3,1.93333,3.52667
872,0,0,4,1.48386,3.90059
873,1,1,1,1.06025,3.5
873,1,1,2,1.4,2.96167
873,1,1,3,1.93333,4.11
873,1,1,4,1.49555,2.20425
874,0,0,1,2.27894,4.02777
874,0,0,2,1.51116,2.86877
874,0,0,3,1.00111,4.09605
874,0,0,4,1.34297,2.90498
875,1,1,1,2.56994,2.5708
875,1,1,2,3.15949,2.964
875,1,1,3,1.96168,3.68406
875,1,1,4,2.02057,3.38144
876,1,0,1,2,4.77778
876,1,0,2,1.66667,4.92427
876,1,0,3,1.79922,4.80946
876,1,0,4,1.17255,4.42927
877,0,0,1,2.73333,4.33333
877,0,0,2,1.6,2.96167
877,0,0,3,1.46667,3.86
877,0,0,4,1.11162,2.65075
878,1,0,1,1,3.88889
878,1,0,2,1,3.27812
878,1,0,3,2.56714,3.16302
878,1,0,4,1.4146,4.02373
879,1,0,1,1.93333,3.66667
879,1,0,2,1.4,4.46167
879,1,0,3,1.53333,1.86
879,1,0,4,2.46248,2.93273
880,0,1,1,1,4.41667
880,0,1,2,1.86667,5.045
880,0,1,3,2.4,4.19333
880,0,1,4,2.14121,4.86266
881,0,1,1,2.13333,3.61613
881,0,1,2,2.55589,3.50881
881,0,1,3,1.97268,3.53703
881,0,1,4,1.66655,4.48677
882,1,0,1,3.26667,3
882,1,0,2,2.26667,1.12833
882,1,0,3,3.13333,1.11
882,1,0,4,2.79263,3.33849
883,1,0,1,1.8,3.33333
883,1,0,2,2.6,4.06378
883,1,0,3,1.72454,3.4729
883,1,0,4,2.20875,3.13812
884,1,0,1,2.51724,3.85869
884,1,0,2,2.33582,3.58846
884,1,0,3,2.10468,3.16665
884,1,0,4,1.31015,4.72522
885,0,0,1,3.43333,4.41667
885,0,0,2,1.86667,4.795
885,0,0,3,1.13333,4.52667
885,0,0,4,1.35712,2.7078
886,1,0,1,1.52636,2.79673
886,1,0,2,1.88573,3.86993
886,1,0,3,1.28233,4.15735
886,1,0,4,1.11142,4.07969
887,0,0,1,1.46855,3.27626
887,0,0,2,1,4.62833
887,0,0,3,2.18021,2.8432
887,0,0,4,1.43477,3.16179
888,0,0,1,2.13333,3.14086
888,0,0,2,4.6964,4.6095
888,0,0,3,1.41218,4.33805
888,0,0,4,2.71911,3.23326
889,0,0,1,2.13333,2.66667
889,0,0,2,3.06667,4.62833
889,0,0,3,1.2,3.77667
889,0,0,4,1.99686,4.0901
890,0,0,1,1.70523,3.8396
890,0,0,2,2.46029,4.21955
890,0,0,3,2.86275,2.51923
890,0,0,4,1.93873,3.7425
891,1,0,1,1.57608,4.41667
891,1,0,2,1.4,3.37833
891,1,0,3,1.73333,4.02667
891,1,0,4,1,2.75
892,1,0,1,1.27438,3.33333
892,1,0,2,3.2,3.795
892,1,0,3,2.26667,4.27667
892,1,0,4,1.66667,2.5
893,0,0,1,2.12535,3.25
893,0,0,2,1.66667,3.795
893,0,0,3,2.06667,3.61
893,0,0,4,1.93363,4.80647
894,1,0,1,1.99776,4.75
894,1,0,2,1.86667,3.12833
894,1,0,3,2,2.77667
894,1,0,4,2.13333,2.75
895,0,0,1,3.94884,4.75
895,0,0,2,1.53333,3.295
895,0,0,3,2.6,4.11
895,0,0,4,1.26667,4.16667
896,0,0,1,2.12249,3.66667
896,0,0,2,1.8,2.37833
896,0,0,3,2.73333,2.52667
896,0,0,4,4.26609,3.59139
897,1,0,1,2.3377,4.66667
897,1,0,2,1.73333,4.21167
897,1,0,3,1.13333,4.69333
897,1,0,4,1.26667,4.11111
898,0,0,1,2.00105,3
898,0,0,2,2.33333,3.8223
898,0,0,3,1.86667,4.42344
898,0,0,4,2.10923,2.95087
899,0,0,1,1.86028,4.66667
899,0,0,2,2.06667,3.96167
899,0,0,3,1.4,3.86
899,0,0,4,1.22702,4.67585
900,1,0,1,1.70526,2.25
900,1,0,2,2.33333,3.01302
900,1,0,3,1.60429,3.46316
900,1,0,4,1.0619,3.83333
901,0,0,1,1.79197,1.58333
901,0,0,2,1.33333,2.90528
901,0,0,3,2.31932,1.65596
901,0,0,4,1.81501,2.94732
902,1,0,1,1.69582,4.5
902,1,0,2,2.4,4.21554
902,1,0,3,2.08399,3.43761
902,1,0,4,1.39548,4.59582
903,1,0,1,1.63242,4.25
903,1,0,2,2.8,3.8564
903,1,0,3,1.33333,4.36
903,1,0,4,1.86667,4.41667
904,1,0,1,1.55193,3.25
904,1,0,2,3.13333,4.36163
904,1,0,3,2.93971,3.36628
904,1,0,4,2.98198,4.46759
905,0,0,1,1.25781,4.1138
905,0,0,2,1.59772,3.47212
905,0,0,3,2.42045,4.12077
905,0,0,4,1.86989,3.81213
906,0,0,1,1.00018,3
906,0,0,2,2.66667,3.3813
906,0,0,3,1.33333,4.36
906,0,0,4,1,4
907,1,0,1,1.32141,3.83333
907,1,0,2,1.2,4.46167
907,1,0,3,1.13333,4.02667
907,1,0,4,1.8,3.75
908,1,0,1,1.71865,4.5
908,1,0,2,1.13333,3.56546
908,1,0,3,1.70653,4.59439
908,1,0,4,2.02898,3.8051
909,1,0,1,1.35315,5
909,1,0,2,1.26667,4.36615
909,1,0,3,1.21472,4.98411
909,1,0,4,1.51667,4.75
910,1,0,1,1.04446,3.83333
910,1,0,2,3.43333,3.54167
910,1,0,3,2.03708,4.77005
910,1,0,4,1.24944,4.75151
911,0,0,1,2.01751,4.41667
911,0,0,2,2.4,4.46167
911,0,0,3,2.86667,3.11
911,0,0,4,1.53333,2.91667
912,1,0,1,1.60923,4.16667
912,1,0,2,1.46667,4.045
912,1,0,3,2,3.61
912,1,0,4,1.48088,4
913,1,0,1,2.11589,4.58333
913,1,0,2,1.4,4.13896
913,1,0,3,1.30078,3.36124
913,1,0,4,1.12252,3.98221
914,1,0,1,1,2.75
914,1,0,2,1.8,3.99566
914,1,0,3,2.5751,3.33233
914,1,0,4,1.93333,3.75
915,1,0,1,1.58447,4.41667
915,1,0,2,1.13333,4.54616
915,1,0,3,2.54264,3.82155
915,1,0,4,3.16281,3.84982
916,0,0,1,1.04766,3.16667
916,0,0,2,1.26667,4.87833
916,0,0,3,1.13333,4.44333
916,0,0,4,1,4.6616
917,1,0,1,2.11957,4.5
917,1,0,2,1.6,3.545
917,1,0,3,2.88112,3.72799
917,1,0,4,1.83909,4.18775
918,0,1,1,1.19739,3.5
918,0,1,2,1.13333,3.295
918,0,1,3,1.26667,2.19333
918,0,1,4,1.4,3.41667
919,0,0,1,1.64357,4.16667
919,0,0,2,1.53333,3.87833
919,0,0,3,2.053,4.06731
919,0,0,4,1.46363,3.09113
920,0,0,1,1,3.83333
920,0,0,2,1.4,3.87833
920,0,0,3,1,3.44333
920,0,0,4,1.63333,3
921,1,0,1,1.8317,3.66667
921,1,0,2,1.4,3.19328
921,1,0,3,1.68075,4.29998
921,1,0,4,1.06667,3.91667
922,0,0,1,2.21834,3.98457
922,0,0,2,2.29388,4.54271
922,0,0,3,2.34751,4.13999
922,0,0,4,1.57701,4.33333
923,1,0,1,1.10537,4
923,1,0,2,1,4.545
923,1,0,3,1.06667,4.69333
923,1,0,4,2.06667,4.75
924,1,0,1,2.03135,1.83333
924,1,0,2,1.73333,3.20343
924,1,0,3,1.57346,2.32868
924,1,0,4,1.45281,3.53037
925,0,0,1,3.56735,4.25
925,0,0,2,3.38333,4.27503
925,0,0,3,1.93711,2.62656
925,0,0,4,1.4419,4.91127
926,0,0,1,1.08217,4.58333
926,0,0,2,1.33333,4.26541
926,0,0,3,1.95689,3.07543
926,0,0,4,1.33333,4.83333
927,0,0,1,1.30671,5
927,0,0,2,1.33333,4.62833
927,0,0,3,1.2,4.86
927,0,0,4,1.26667,4.91667
928,0,0,1,1.19107,3.36111
928,0,0,2,1.06667,4.71167
928,0,0,3,1.6,4.44333
928,0,0,4,1.58638,4.81791
929,1,0,1,1.33837,4.83333
929,1,0,2,1.8,4.30405
929,1,0,3,1.39081,3.98962
929,1,0,4,1.06095,4.91612
930,1,0,1,2.77341,3.33333
930,1,0,2,1.26667,4.23229
930,1,0,3,2.15653,3.17472
930,1,0,4,1.95924,3.91667
931,1,0,1,1.70029,4.41667
931,1,0,2,1.2,3.795
931,1,0,3,1,4.36
931,1,0,4,1.16806,4.78568
932,0,0,1,2.08475,3.58333
932,0,0,2,1.13333,2.37833
932,0,0,3,2.26667,2.52667
932,0,0,4,1.6,1.91667
933,0,0,1,1,3.5
933,0,0,2,1.2,4.37833
933,0,0,3,1,4.77667
933,0,0,4,1,4.58333
934,1,0,1,2.94079,1
934,1,0,2,5,2.36496
934,1,0,3,4.21822,2.63876
934,1,0,4,3.48599,3.58682
935,0,0,1,1.61476,3.08333
935,0,0,2,2.33333,3.295
935,0,0,3,1.73333,3.52667
935,0,0,4,1.73333,2.83333
936,1,0,1,2.29605,2.66667
936,1,0,2,2.65,3.45014
936,1,0,3,1.86147,4.12813
936,1,0,4,2.57835,4.06253
937,1,0,1,3.19247,4.16667
937,1,0,2,1.33333,3.69656
937,1,0,3,2.62687,4.1332700000000004
937,1,0,4,1.86667,2.62729
938,0,0,1,2.39787,3.5
938,0,0,2,1.2,3.47303
938,0,0,3,2.26667,3.27667
938,0,0,4,1.33333,2.5
939,0,0,1,1.56498,4.25141
939,0,0,2,1.74117,3.87833
939,0,0,3,1.26667,4.61
939,0,0,4,1.2,3.66667
940,1,0,1,1.69813,2.85693
940,1,0,2,1.2905,2.69439
940,1,0,3,1.99771,3.81954
940,1,0,4,1.57928,4.27677
941,1,0,1,1.08214,3.83333
941,1,0,2,1.33333,4.12833
941,1,0,3,1.13333,4.27667
941,1,0,4,1.06667,4.25
942,1,0,1,2.08341,4.76317
942,1,0,2,1.7842,4.2331
942,1,0,3,2.87453,4.44737
942,1,0,4,1.60802,4.70981
943,1,0,1,1.00001,4.75
943,1,0,2,1,4.37833
943,1,0,3,1,4.36
943,1,0,4,1.13333,4.25
944,0,0,1,1.1808,4.75
944,0,0,2,1,4.96167
944,0,0,3,1,3.94333
944,0,0,4,1.95051,3.83689
945,0,0,1,2.15056,4.25
945,0,0,2,2.13333,3.295
945,0,0,3,1.33333,3.19333
945,0,0,4,1.56353,3.75
946,1,1,1,2.5542,2.18311
946,1,1,2,1.88457,1.71167
946,1,1,3,2,2.36
946,1,1,4,1.79687,2.1515
947,0,1,1,1.55767,4.25
947,0,1,2,1.66667,2.87833
947,0,1,3,1.33333,2.77667
947,0,1,4,1.53333,2.58333
948,1,0,1,1.78361,4.66667
948,1,0,2,1.26667,4.37833
948,1,0,3,2.25012,4.48022
948,1,0,4,1.46029,4.84652
949,0,0,1,1.93333,4.08333
949,0,0,2,2.2,3.46167
949,0,0,3,1.73333,3.77667
949,0,0,4,2.27685,3.93044
950,0,0,1,1.6,2.66667
950,0,0,2,1.36667,2.71167
950,0,0,3,1.73333,3.36
950,0,0,4,1.94894,2.48953
951,1,0,1,2.15906,4.83333
951,1,0,2,1.33333,4.58926
951,1,0,3,1.77787,3.4247
951,1,0,4,1.24705,4.94501
952,0,0,1,1.08236,4.25
952,0,0,2,1.2,4.15026
952,0,0,3,1.58876,5.04917
952,0,0,4,1.55168,3.48765
953,0,0,1,1.08635,3.83333
953,0,0,2,1.86667,3.59986
953,0,0,3,2.76584,2.52277
953,0,0,4,2.43234,4.62663
954,0,0,1,1.13333,4.08333
954,0,0,2,1.06667,3.795
954,0,0,3,1.37687,2.83118
954,0,0,4,1.00002,2.54565
955,0,0,1,1,3.58333
955,0,0,2,1,5.045
955,0,0,3,1.4,4.11
955,0,0,4,1.45954,4.18273
956,1,0,1,1.93333,4.66667
956,1,0,2,1.6,4.545
956,1,0,3,1.86667,4.44333
956,1,0,4,2.24782,4.62016
957,1,0,1,1.00002,3.91502
957,1,0,2,2.13424,4.99499
957,1,0,3,1.13333,4.19333
957,1,0,4,1.46667,4.08333
958,0,0,1,2.31034,4.39405
958,0,0,2,2.62273,3.38431
958,0,0,3,2.73333,3.11
958,0,0,4,2.00344,2.71022
959,0,0,1,1.41774,4.48099
959,0,0,2,1.64821,3.67729
959,0,0,3,1.53333,4.02667
959,0,0,4,1.4,3.41667
960,1,0,1,2.66956,4.97972
960,1,0,2,3.20335,3.12317
960,1,0,3,1.6,4.11
960,1,0,4,2.67625,4.08333
961,1,0,1,2.84406,4.89901
961,1,0,2,1.64735,3.54752
961,1,0,3,1.66667,4.52667
961,1,0,4,1.71667,3.5
962,1,0,1,1.29222,3.10637
962,1,0,2,1.52348,5.01313
962,1,0,3,1.33333,4.36
962,1,0,4,1.66667,4.08333
963,0,0,1,1.79673,3.38219
963,0,0,2,2.7638,3.51161
963,0,0,3,2.6,4.27667
963,0,0,4,2.2,3.58333
964,1,1,1,2.65993,2.88337
964,1,1,2,2.47368,3.00743
964,1,1,3,1.53333,4.44333
964,1,1,4,2.66667,3.66667
965,0,0,1,2.38057,4.71371
965,0,0,2,2.16172,4.32827
965,0,0,3,2.4,3.27667
965,0,0,4,1.31708,3.48767
966,0,0,1,2.18541,4.7286
966,0,0,2,3.60146,3.66649
966,0,0,3,2.13333,3.44333
966,0,0,4,1.8,3.91667
967,0,0,1,3.31336,3.92754
967,0,0,2,2.78526,3.05835
967,0,0,3,1.6,3.44333
967,0,0,4,2.08351,2.79854
968,0,0,1,1.94502,3.4824
968,0,0,2,1.62671,3.02812
968,0,0,3,1.06667,4.08222
968,0,0,4,2.4688,3.22099
969,0,0,1,2.85511,4.61805
969,0,0,2,2.26668,3.42971
969,0,0,3,1.4,4.27667
969,0,0,4,1.57378,4.15511
970,1,0,1,3.28619,2.50189
970,1,0,2,2.75217,4.4983
970,1,0,3,1.73333,4.52667
970,1,0,4,1.73153,4.46773
971,1,0,1,1.38499,2.9011
971,1,0,2,2.35288,4.35127
971,1,0,3,1.4,3.36
971,1,0,4,1.61992,3.96881
972,0,0,1,2.28231,4.05834
972,0,0,2,2.61799,4.43559
972,0,0,3,1,4.44333
972,0,0,4,1.26667,3.88889
973,1,0,1,3.29521,4.02662
973,1,0,2,2.99532,2.74291
973,1,0,3,2.10321,3.22702
973,1,0,4,1.7924,4.01596
974,1,0,1,1.15854,3.89837
974,1,0,2,2.2236,4.04715
974,1,0,3,1.46667,3.36
974,1,0,4,1.26667,4.25
975,0,0,1,2.16101,4.98273
975,0,0,2,1.46564,4.09343
975,0,0,3,1.26667,4.27667
975,0,0,4,1,4.25
976,1,0,1,2.2012,4.73196
976,1,0,2,2.85269,3.05261
976,1,0,3,2.26667,3.44333
976,1,0,4,2.69108,3.90815
977,0,0,1,2.96525,3.43246
977,0,0,2,2.06519,4.598
977,0,0,3,1.8,4.02667
977,0,0,4,1.22676,2.52988
978,1,0,1,3.03348,2.96572
978,1,0,2,2.5326,3.33824
978,1,0,3,3.06667,3.86
978,1,0,4,2.38011,3.08333
979,1,0,1,1.97166,3.49001
979,1,0,2,2.08222,2.13789
979,1,0,3,1.93333,3.69333
979,1,0,4,1.6,3.83333
980,0,0,1,2.7226,4.90867
980,0,0,2,2.91485,3.81514
980,0,0,3,1.66667,3.94333
980,0,0,4,1.06667,4.33333
981,1,0,1,1.14751,4.46001
981,1,0,2,3.41066,2.80262
981,1,0,3,2.13333,3.02667
981,1,0,4,2.2,3.75
982,0,0,1,1.52703,4.8217
982,0,0,2,2.12403,4.62144
982,0,0,3,1.73333,4.69333
982,0,0,4,1.33333,4.25
983,1,0,1,1.79239,3.20466
983,1,0,2,1.22686,1.74946
983,1,0,3,1.33333,3.19333
983,1,0,4,1.2,3.75
984,0,0,1,1.90306,3.71242
984,0,0,2,1.10439,4.15979
984,0,0,3,1.86667,4.02667
984,0,0,4,1.06667,4.66667
985,1,0,1,2.79427,5
985,1,0,2,1.51589,4.52553
985,1,0,3,1.06667,4.52667
985,1,0,4,1.06667,4.58333
986,1,0,1,1.02419,4.35184
986,1,0,2,1.632,4.39726
986,1,0,3,1.53333,4.61
986,1,0,4,1.53333,4.5
987,0,0,1,2.0911,4.45096
987,0,0,2,1.94532,4.58854
987,0,0,3,2.06667,4.44333
987,0,0,4,3.4,4.16667
988,0,0,1,2.43154,4.18362
988,0,0,2,1.59893,2.98492
988,0,0,3,1.4,4.19333
988,0,0,4,1,4.25
989,0,0,1,1.73023,3.88193
989,0,0,2,2.75608,3.24277
989,0,0,3,2.66667,4.02667
989,0,0,4,1.26667,3.91667
990,1,0,1,2.13264,4.83832
990,1,0,2,3.19972,4.59368
990,1,0,3,2.33333,4.27667
990,1,0,4,1.2,4.58333
991,1,0,1,1.11548,4.44359
991,1,0,2,1.00612,4.36253
991,1,0,3,1.26667,5.11
991,1,0,4,1.06667,4.5
992,0,0,1,2.16474,3.62738
992,0,0,2,2.14601,3.19025
992,0,0,3,1.73333,4.44333
992,0,0,4,1.27302,3.5559
993,1,0,1,1.4152,2.85007
993,1,0,2,1.92373,3.89927
993,1,0,3,2.4,3.52667
993,1,0,4,1.86667,4.25
994,1,0,1,2.1234,4.00782
994,1,0,2,1.98108,2.30444
994,1,0,3,2,3.30444
994,1,0,4,1.66667,4
995,1,0,1,1.348,3.67488
995,1,0,2,1.02272,3.2605
995,1,0,3,1.4,3.27667
995,1,0,4,1.6,3.83333
996,1,0,1,1.30184,4.53829
